=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.06.05 13:55:35 =~=~=~=~=~=~=~=~=~=~=~=
Leader Boot Complete
Waiting for start command... Starting...
440, 93332, 549, 323, 127.4481735229
441, 93536, 543, 323, 125.4354782104
442, 93739, 548, 323, 127.1157760620
443, 93943, 543, 317, 131.2953643798
444, 94146, 543, 324, 124.4799346923
445, 94349, 548, 323, 127.1157760620
446, 94553, 542, 323, 125.0956954956
447, 94756, 549, 323, 127.4481735229
448, 94960, 543, 317, 131.2953643798
449, 95162, 543, 323, 125.4354782104
450, 95366, 548, 317, 132.9756622314
451, 95570, 543, 323, 125.4354782104
452, 95773, 570, 323, 134.1589355468
453, 95976, 543, 323, 125.4354782104
454, 96179, 548, 323, 127.1157760620
455, 96383, 549, 317, 133.3080596923
456, 96587, 543, 323, 125.4354782104
457, 96789, 549, 322, 128.4096527099
458, 96993, 543, 324, 124.4799346923
459, 97196, 549, 323, 127.4481735229
460, 97400, 543, 317, 131.2953643798
461, 97602, 543, 323, 125.4354782104
462, 97806, 549, 317, 133.3080596923
463, 98010, 542, 323, 125.0956954956
464, 98213, 549, 323, 127.4481735229
465, 98417, 542, 323, 125.0956954956
466, 98619, 549, 323, 127.4481735229
467, 98823, 543, 317, 131.2953643798
468, 99027, 543, 323, 125.4354782104
469, 99230, 549, 317, 133.3080596923
470, 99433, 543, 323, 125.4354782104
471, 99636, 549, 323, 127.4481735229
472, 99840, 543, 317, 131.2953643798
473, 100043, 542, 323, 125.0956954956
474, 100246, 549, 316, 134.3063507080
475, 100450, 542, 323, 125.0956954956
476, 100653, 549, 323, 127.4481735229
476, 101449, 567, 0, inf
477, 101650, 549, 317, 133.3080596923
478, 101854, 542, 323, 125.0956954956
479, 102057, 573, 323, 135.0774688720
480, 102261, 543, 317, 131.2953643798
481, 102464, 542, 323, 125.0956954956
482, 102667, 549, 323, 127.4481735229
483, 102871, 543, 323, 125.4354782104
484, 103074, 549, 323, 127.4481735229
485, 103277, 549, 317, 133.3080596923
486, 103481, 567, 323, 133.2306976318
487, 103684, 548, 323, 127.1157760620
488, 103888, 542, 317, 130.9555816650
489, 104092, 542, 323, 125.0956954956
490, 104294, 549, 323, 127.4481735229
491, 104498, 566, 317, 138.7789764404
492, 104701, 542, 323, 125.0956954956
493, 104905, 549, 317, 133.3080596923
494, 105108, 542, 323, 125.0956954956
495, 105311, 548, 323, 127.1157760620
496, 105515, 547, 317, 132.6420593261
497, 105719, 542, 323, 125.0956954956
498, 105921, 549, 322, 128.4096527099
499, 106125, 542, 317, 130.9555816650
500, 106328, 543, 323, 125.4354782104
501, 106532, 548, 317, 132.9756622314
502, 106736, 543, 323, 125.4354782104
503, 106938, 549, 323, 127.4481735229
504, 107142, 549, 317, 133.3080596923
505, 107346, 543, 323, 125.4354782104
506, 107549, 549, 323, 127.4481735229
