=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.06.05 13:29:52 =~=~=~=~=~=~=~=~=~=~=~=
Leader Boot Complete
Waiting for start command... Starting...
132, 49483, 434.00, 314.00, 88.0565948486
133, 49687, 425.00, 317.00, 80.1633071899
134, 49891, 437.00, 290.00, 115.9946289062
135, 50095, 371.00, 293.00, 71.7551803588
136, 50298, 379.00, 317.00, 51.6051750183
137, 50502, 388.00, 296.00, 80.1058578491
138, 50706, 380.00, 308.00, 61.5174560546
139, 50910, 352.00, 302.00, 47.0349121093
140, 51112, 347.00, 281.00, 67.6874542236
141, 51316, 371.00, 274.00, 95.4217529296
142, 51520, 347.00, 275.00, 75.4519271850
143, 51724, 350.00, 263.00, 94.5138473510
144, 51928, 356.00, 276.00, 81.4199447631
145, 52131, 359.00, 275.00, 85.0848388671
146, 52334, 370.00, 272.00, 97.3767852783
147, 52538, 392.00, 277.00, 105.9087677001
148, 52742, 371.00, 272.00, 98.1052780151
149, 52945, 368.00, 266.00, 104.2007369995
150, 53149, 356.00, 281.00, 74.9730224609
151, 53353, 365.00, 272.00, 93.6744613647
152, 53557, 341.00, 266.00, 82.6847457885
153, 53760, 367.00, 275.00, 91.1568145751
154, 53963, 362.00, 308.00, 48.4322509765
155, 54167, 367.00, 272.00, 95.1674804687
156, 54371, 371.00, 269.00, 102.2054214477
157, 54575, 368.00, 266.00, 104.2007369995
158, 54778, 362.00, 266.00, 99.6967773437
159, 54982, 368.00, 267.00, 102.7927017211
160, 55186, 361.00, 272.00, 90.6387481689
161, 55389, 347.00, 272.00, 79.4626007080
162, 55592, 365.00, 275.00, 89.6637954711
163, 55796, 371.00, 272.00, 98.1052780151
164, 56000, 367.00, 268.00, 100.6547622680
165, 56204, 362.00, 263.00, 103.9850616455
166, 56408, 329.00, 290.00, 40.8762207031
167, 56611, 298.00, 285.00, 15.3067388534
168, 56814, 344.00, 249.00, 110.9087448120
169, 57018, 323.00, 242.00, 103.6256103515
170, 57222, 343.00, 243.00, 119.9774169921
171, 57425, 337.00, 237.00, 125.2050323486
172, 57629, 308.00, 242.00, 88.5478057861
173, 57833, 307.00, 266.00, 50.2069816589
174, 58036, 335.00, 258.00, 89.0894546508
175, 58240, 308.00, 263.00, 55.5528068542
176, 58443, 311.00, 261.00, 61.5983390808
177, 58647, 302.00, 260.00, 53.4895515441
178, 58851, 301.00, 261.00, 50.9158210754
179, 59054, 280.00, 266.00, 18.7970218658
180, 59257, 280.00, 257.00, 31.9622077941
181, 59461, 281.00, 255.00, 36.2849845886
182, 59665, 301.00, 246.00, 74.2781295776
183, 59869, 295.00, 245.00, 69.1801986694
184, 60071, 278.00, 254.00, 33.9885253906
185, 60275, 275.00, 260.00, 20.9790039062
186, 60479, 281.00, 258.00, 31.7250251770
187, 60683, 299.00, 252.00, 62.3772468566
188, 60887, 271.00, 255.00, 23.1531982421
189, 61090, 276.00, 254.00, 31.3819332122
190, 61293, 308.00, 246.00, 81.8287124633
191, 61497, 278.00, 254.00, 33.9885253906
192, 61701, 277.00, 249.00, 40.5956077575
193, 61904, 272.00, 255.00, 24.5098400115
194, 62108, 293.00, 243.00, 70.2256622314
195, 62311, 274.00, 248.00, 38.2622795104
196, 62515, 274.00, 225.00, 79.4809112548
197, 62718, 295.00, 251.00, 59.4233398437
198, 62922, 293.00, 246.00, 65.2071075439
199, 63125, 302.00, 246.00, 75.3782272338
200, 63329, 293.00, 255.00, 50.8599357604
201, 63533, 299.00, 224.00, 111.9804229736
202, 63736, 298.00, 240.00, 81.0962448120
203, 63940, 272.00, 246.00, 38.8570060729
204, 64143, 302.00, 222.00, 119.3246078491
205, 64347, 299.00, 251.00, 63.9582519531
206, 64550, 275.00, 218.00, 95.0792007446
207, 64754, 292.00, 243.00, 69.0568618774
208, 64958, 292.00, 242.00, 70.7574005126
209, 65161, 296.00, 252.00, 58.9875755310
210, 65364, 296.00, 257.00, 51.2672386169
211, 65568, 275.00, 243.00, 47.8862304687
212, 65772, 268.00, 225.00, 71.3101119995
213, 65975, 298.00, 225.00, 108.8739776611
214, 66179, 296.00, 252.00, 58.9875755310
215, 66382, 299.00, 249.00, 67.1582794189
216, 66586, 275.00, 243.00, 47.8862304687
217, 66790, 272.00, 221.00, 84.8416748046
218, 66993, 296.00, 252.00, 58.9875755310
219, 67196, 274.00, 224.00, 81.4650421142
220, 67400, 275.00, 243.00, 47.8862304687
221, 67604, 268.00, 242.00, 40.0888175964
222, 67808, 268.00, 249.00, 28.4720954895
223, 68011, 274.00, 225.00, 79.4809112548
224, 68214, 299.00, 225.00, 109.9962921142
225, 68418, 277.00, 221.00, 91.4779052734
226, 68622, 268.00, 230.00, 61.6482925415
227, 68825, 277.00, 221.00, 91.4779052734
228, 69028, 275.00, 249.00, 37.9700431823
229, 69232, 299.00, 218.00, 124.2674331665
230, 69436, 289.00, 252.00, 50.8046150207
231, 69640, 299.00, 246.00, 72.0559082031
232, 69842, 278.00, 246.00, 46.7918205261
233, 70046, 298.00, 249.00, 66.0359649658
234, 70250, 298.00, 243.00, 75.9521484375
235, 70454, 269.00, 224.00, 74.6813735961
236, 70657, 295.00, 246.00, 67.5209960937
237, 70860, 275.00, 218.00, 95.0792007446
2
