=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.06.12 13:38:03 =~=~=~=~=~=~=~=~=~=~=~=
Le Enter...
Leader Boot Complete
Performing Calibration, Please Place Sensor in Place with no Wind and Press Enter...
Calibrating...
327, 67192, 451, 853, -156.7442932128, -54.3114280700
328, 67398, 452, 858, -157.0332489013, -54.9835891723
329, 67603, 451, 867, -159.5838775634, -57.1510086059
330, 67809, 451, 855, -157.1556396484, -54.7227745056
331, 68015, 451, 852, -156.5379180908, -54.1050491333
332, 68221, 452, 856, -156.6247863769, -54.5751190185
333, 68427, 451, 864, -158.9831390380, -56.5502777099
334, 68632, 451, 856, -157.3606109619, -54.9277420043
335, 68838, 451, 853, -156.7442932128, -54.3114280700
336, 69044, 451, 858, -157.7690734863, -55.3362159729
337, 69250, 376, 861, -224.7201538085, -85.8770370483
338, 69456, 376, 855, -223.4975738525, -84.6544570922
339, 69662, 452, 865, -158.4480133056, -56.3983535766
340, 69867, 376, 871, -226.7203369140, -87.8772277832
341, 70073, 452, 868, -159.0473632812, -56.9976959228
342, 70279, 451, 859, -157.9725952148, -55.5397377014
343, 70485, 451, 862, -158.5803222656, -56.1474647521
344, 70691, 452, 864, -158.2473144531, -56.1976509094
345, 70897, 377, 862, -223.8640899658, -85.6289291381
346, 71102, 376, 861, -224.7201538085, -85.8770370483
347, 71308, 451, 868, -159.7831878662, -57.3503189086
348, 71514, 377, 865, -224.4676055908, -86.2324447631
349, 71720, 376, 861, -224.7201538085, -85.8770370483
350, 71926, 452, 862, -157.8444976806, -55.7948379516
351, 72131, 451, 868, -159.7831878662, -57.3503189086
352, 72337, 353, 868, -252.1181182861, -98.0856094360
