=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.06.05 13:50:21 =~=~=~=~=~=~=~=~=~=~=~=
Follower Boot Complete
Waiting for start command...
407, 89504, 329.00
408, 89708, 335.00
409, 89913, 329.00
410, 90117, 335.00
411, 90321, 335.00
412, 90526, 335.00
413, 90730, 335.00
414, 90935, 329.00
415, 91139, 335.00
416, 91343, 329.00
417, 91547, 335.00
418, 91752, 329.00
419, 91956, 362.00
420, 92161, 335.00
421, 92365, 335.00
422, 92569, 335.00
423, 92774, 329.00
424, 92978, 335.00
425, 93182, 328.00
426, 93386, 335.00
427, 93591, 329.00
428, 93795, 335.00
429, 94000, 335.00
430, 94204, 335.00
431, 94408, 335.00
432, 94613, 329.00
433, 94817, 335.00
434, 95022, 329.00
435, 95225, 361.00
436, 95430, 329.00
437, 95635, 335.00
438, 95839, 335.00
439, 96044, 362.00
440, 96247, 362.00
441, 96452, 353.00
442, 96656, 335.00
443, 96861, 329.00
444, 97065, 361.00
445, 97269, 362.00
446, 97474, 356.00
447, 97678, 334.00
448, 97883, 356.00
449, 98086, 335.00
450, 98291, 362.00
451, 98496, 335.00
452, 98700, 335.00
453, 98905, 329.00
454, 99108, 362.00
455, 99313, 329.00
456, 99517, 335.00
457, 99722, 329.00
458, 99927, 335.00
459, 100130, 335.00
460, 100335, 335.00
461, 100539, 335.00
462, 100744, 329.00
463, 100947, 335.00
464, 101152, 329.00
465, 101356, 335.00
466, 101561, 329.00
467, 101766, 335.00
468, 101969, 335.00
469, 102174, 335.00
470, 102378, 335.00
471, 102583, 329.00
472, 102787, 335.00
473, 102991, 328.00
474, 103195, 359.00
475, 103400, 335.00
476, 103605, 335.00
477, 103809, 335.00
478, 104013, 356.00
479, 104217, 335.00
480, 104422, 355.00
481, 104626, 362.00
482, 104830, 359.00
483, 105035, 335.00
484, 105239, 335.00
485, 105444, 329.00
486, 105648, 335.00
487, 105852, 328.00
488, 106056, 335.00
489, 106261, 335.00
490, 106466, 335.00
491, 106670, 335.00
492, 106874, 329.00
493, 107078, 335.00
494, 107283, 329.00
495, 107488, 335.00
496, 107692, 335.00
497, 107896, 329.00
498, 108100, 335.00
499, 108305, 329.00
500, 108510, 362.00
501, 108713, 362.00
502, 108918, 329.00
503, 109122, 362.00
504, 109327, 362.00
505, 109532, 329.00
506, 109735, 335.00
507, 109940, 329.00
508, 110144, 335.00
509, 110349, 335.00
510, 110554, 329.00
511, 110757, 335.00
512, 110962, 329.00
513, 111166, 335.00
514, 111371, 335.00
515, 111576, 329.00
516, 111779, 311.00
517, 111984, 329.00
518, 112188, 335.00
519, 112393, 311.00
520, 112598, 335.00
521, 112801, 335.00
522, 113006, 329.00
523, 113210, 335.00
524, 113415, 329.00
525, 113619, 335.00
526, 113823, 335.00
527, 114028, 329.00
528, 114232, 362.00
529, 114437, 362.00
530, 114641, 335.00
531, 114845, 335.00
532, 115050, 329.00
533, 115254, 335.00
534, 115459, 335.00
535, 115663, 362.00
536, 115867, 335.00
537, 116072, 356.00
538, 116277, 335.00
539, 116481, 335.00
540, 116685, 356.00
541, 116889, 335.00
542, 117094, 329.00
543, 117299, 335.00
544, 117502, 362.00
545, 117707, 328.00
546, 117911, 335.00
547, 118116, 335.00
548, 118321, 335.00
549, 118524, 335.00
550, 118729, 329.00
551, 118933, 335.00
552, 119138, 333.00
553, 119343, 335.00
554, 119546, 362.00
555, 119751, 329.00
556, 119955, 335.00
557, 120160, 362.00
558, 120365, 329.00
559, 120568, 335.00
560, 120773, 329.00
561, 120978, 335.00
562, 121182, 335.00
563, 121387, 329.00
564, 121590, 335.00
565, 121795, 329.00
566, 122000, 362.00
567, 122204, 362.00
568, 122408, 329.00
569, 122612, 335.00
570, 122817, 329.00
571, 123022, 335.00
572, 123226, 362.00
573, 123430, 329.00
574, 123634, 335.00
575, 123839, 335.00
576, 124044, 335.00
577, 124248, 335.00
578, 124452, 356.00
579, 124657, 362.00
580, 124861, 335.00
581, 125066, 329.00
582, 125270, 359.00
583, 125474, 356.00
584, 125679, 335.00
585, 125883, 335.00
586, 126088, 356.00
587, 126292, 362.00
588, 126496, 311.00
589, 126701, 331.00
590, 126905, 335.00
591, 127110, 356.00
592, 127314, 335.00
593, 127518, 335.00
594, 127723, 355.00
595, 127927, 335.00
596, 128132, 329.00
597, 128336, 335.00
598, 128540, 362.00
599, 128745, 329.00
600, 128949, 335.00
601, 129154, 362.00
602, 129358, 329.00
603, 129562, 335.00
604, 129767, 329.00
605, 130767, 335.00
606, 130972, 335.00
607, 131176, 335.00
608, 131381, 353.00
609, 131585, 335.00
610, 131789, 334.00
611, 131994, 335.00
612, 132198, 335.00
613, 132403, 356.00
614, 133403, 335.00
615, 133608, 362.00
616, 133812, 335.00
617, 134017, 356.00
618, 134220, 335.00
619, 134425, 335.00
620, 134630, 356.00
621, 134834, 335.00
622, 135038, 356.00
623, 135243, 335.00
624, 135447, 335.00
625, 135652, 328.00
626, 135856, 362.00
627, 136060, 362.00
628, 136265, 355.00
629, 136469, 362.00
630, 136674, 329.00
631, 136879, 335.00
632, 137082, 335.00
633, 137287, 356.00
634, 137491, 335.00
635, 137696, 329.00
636, 137901, 362.00
637, 138104, 359.00
638, 138309, 356.00
639, 138513, 362.00
640, 138718, 357.00
641, 138923, 362.00
642, 139126, 362.00
643, 139331, 356.00
644, 139536, 362.00
645, 139740, 362.00
646, 139944, 356.00
647, 140148, 362.00
648, 140353, 361.00
649, 140558, 335.00
650, 140762, 362.00
651, 140966, 356.00
652, 141170, 335.00
653, 141375, 335.00
654, 141580, 362.00
655, 141784, 362.00
656, 141988, 329.00
657, 142192, 335.00
658, 142397, 356.00
659, 142602, 335.00
660, 142806, 362.00
661, 143010, 356.00
662, 143214, 362.00
663, 143419, 362.00
664, 143624, 356.00
665, 143827, 335.00
666, 144032, 356.00
667, 144237, 362.00
668, 144441, 335.00
669, 1446
